INS00,INS01,INS02,INS03,INS04,INS05,INS06,INS07,INS08,INS09,INS10,INS11,INS12,INS13,INS14,INS15,INS16,INS17,INS18,INS19,INS20,INS21,INS22,INS23,INS24,INS25,INS26,INS27,INS28,INS29,INS30,INS31,INS32,INS33,INS34,INS35,INS36,INS37,INS38,INS39,INS40,INS41,INS42,INS43,INS44,INS45,INS46,INS47,INS48,INS49
527955,498939,2662692,1540877,539872,612023,1448325,152218,3518486,1380507,3120455,488697,2414163,986196,679948,849386,453019,1019385,943174,1276908,164266,440654,1713999,2137438,3539240,3471476,2846099,588337,660371,895733,893850,818779,3620000,602528,896361,455778,3663636,482827,746625,7676286,715716,4770790,2316624,1844744,1464866,437699,702000,1324506,1547660,406374
1157822,686826,1860581,881877,1261948,63772,1616897,77656,1475098,729395,2511792,311513,1055520,366159,546039,548883,58332,1901591,3420195,1457831,276177,493641,1272223,1039121,722290,1749176,1786857,252758,327867,259261,765292,1095841,3858624,1055741,633927,796399,290122,1421543,1714054,2201202,415357,1026633,2363289,317979,806328,651722,2759973,551138,750806,1169426
701078,1262523,1925427,662097,438581,329134,2329698,74244,400908,429226,475609,637773,962137,440893,1072655,467996,76013,663694,377762,1129187,121637,471098,534825,1274041,1572013,1122200,1335082,329624,219346,125412,397983,1919904,8261916,295509,466558,370966,1286047,2563584,1974770,4700555,619334,2254988,677508,538045,868046,467150,1306362,568137,499611,714365
1991902,574879,2230784,544494,205879,303198,4144579,123806,3968065,962493,1048595,486576,1384449,486134,210955,901279,79457,982756,301359,573678,293664,537368,516781,1618637,1082044,1915173,1514403,376838,338822,259567,1934508,1371871,10065950,1027696,473395,395642,1459133,1297951,878816,3402751,235145,1679317,2248890,684322,471922,737874,717078,371628,1028574,1109279
1479448,449952,1523744,1454242,244818,183962,2156684,499979,1152002,1096211,836407,200282,3407780,339497,1475996,312034,152716,1399822,230179,487992,288188,701895,587164,1990780,987889,747203,792252,249804,208887,277582,246606,641092,4252255,295080,555783,413300,1060657,1670478,1115228,11114654,188739,2036773,801908,1878196,855336,727052,427122,1302608,839499,277355
524161,730256,2743299,587035,170955,291597,1234261,164305,788971,864130,1233050,771431,683729,807540,1192336,729757,169826,960088,1110650,455181,235079,340684,527919,1000936,1404070,1443592,1471207,445650,488306,581538,228551,1005684,3215817,631773,415159,906450,881728,730203,968287,3449937,273399,2664683,1591631,400552,1619385,603446,1002506,2482710,615271,683680
1468368,309088,3660279,467461,295350,240825,2743084,514092,4820837,770391,730750,331240,1639982,281587,386108,786693,102312,992537,441405,324615,277914,784435,227906,3269751,2267115,735029,3134730,597170,319642,345495,736141,727549,3173415,583507,197040,391465,1244297,1171263,944320,5290440,888720,1721920,941770,267556,1236992,1028099,875904,597319,1948533,909449
744711,1514679,1448156,540241,569300,146382,1353816,216321,864618,766679,2398071,854746,772618,467767,611567,1288277,67255,653384,1963740,425228,322449,330779,321820,1884234,1428267,2637292,1528597,347944,316349,311477,790739,370096,5067425,569157,572997,633513,617468,513012,926921,4163506,932144,1944336,4098655,580949,1716582,637847,1047191,235351,582177,574944
1417895,439091,3625974,1446138,778153,218404,1179537,89730,1196325,1137741,1050348,654831,587454,532185,1538901,1970398,85868,1864129,920954,1060806,171328,223533,511890,1042465,1058540,1144466,1785541,380305,751862,791882,574306,1949192,3497170,227921,795053,940619,713419,602093,426279,8195076,361399,4857698,702667,1002524,925814,702660,1201611,1813949,1217450,1220016
1360798,548075,1016979,889976,588262,96992,1150465,147072,2375163,1396531,1025694,410834,517893,982077,353432,1191267,192858,576801,484700,324777,248889,653317,919111,1022362,1891021,1790571,10086934,1018389,775592,1208662,312889,707059,3046318,681402,1147734,250817,489214,556272,566414,2766288,297836,994796,1861286,842622,2190789,5537778,1254980,590180,1522119,828860
1762148,229590,2382118,2384458,226602,174052,974208,111396,3085172,983620,835300,268006,2122084,359256,1168673,829376,242014,956944,477325,1237255,545740,301855,555786,1375084,996207,2338917,2748994,1087051,1249068,231701,1039354,566043,4475830,1918007,400358,667866,842802,2458797,1277950,10259920,594661,5338630,3554665,788737,1032502,3295874,3192168,1252481,778044,1510316
490271,616039,823447,355900,336463,107317,1677164,54890,1768099,374114,1120902,734604,1307091,333943,1029979,821634,145667,851523,913611,1243278,121234,458959,348414,624566,764943,1372201,3371591,294587,161463,574315,969126,1471570,2640691,587306,796773,687872,610306,2119209,598909,3896498,693407,1526966,603935,425679,1888163,1181696,1452222,682319,999625,940034
890984,467896,1385687,550336,214235,135355,1328621,224188,1343812,1169069,3214992,267029,3054127,398759,581198,426132,79205,2269763,342854,531328,434647,416419,425659,2160082,1540316,2625465,3650215,358961,554310,903125,836289,777472,4470790,468577,381642,918087,732095,1146801,1357502,3829546,655197,3437938,1093491,601983,1126994,613831,770476,1369076,1478566,366165
843601,223857,1746789,397768,504349,295433,8265636,148489,2863362,515509,1683790,261055,504203,1794901,1264271,1426853,615021,499966,678065,436586,923761,710110,1780012,2874706,922938,1456726,2374401,170536,291241,355504,897945,961992,1905832,153152,1414532,572128,1314150,567734,299714,2639121,1212777,4396058,1766222,672156,1095302,2846467,2460350,290511,6292686,714304
705620,592947,2362139,884667,483423,77083,1402617,184268,1022118,352203,558455,712957,4425962,598334,412813,1136012,303236,579463,293195,418527,141405,468624,557900,3338247,3681188,2386503,846732,178094,413437,339491,471042,631903,6176643,774975,338212,282904,337550,2834722,971074,3842032,445716,2959008,1456531,348897,917063,1415779,447401,329830,662150,1696153
1089996,162533,3030920,794329,434706,245201,2760766,119178,475965,320783,1412037,1410475,2433490,296743,938423,263538,60782,1437679,697153,2602891,424707,638572,546599,1787596,1045043,2250549,1532624,223381,266940,607445,1685468,865236,2459443,579394,285373,783545,378961,1451612,695201,4367341,786581,973578,2928975,524152,491652,1998707,524466,573690,393597,946319
1313524,1267928,5002975,1326155,468510,524712,3546336,628062,4790011,1760413,1938975,1264298,6220283,780889,1395663,464749,364773,2805874,1403946,1134696,544958,1276439,1502501,7386741,1670393,4868707,1495573,1237971,911795,624407,849453,752792,12931150,1272264,1728167,425494,862684,2607819,1290616,6762439,303462,3027033,2944900,2043361,2069034,1005484,3786270,1183394,2370922,998182
727606,485531,519410,585466,523404,103994,2145700,138359,1471126,468697,1222965,883174,1216396,735006,750553,699462,57222,1634199,709995,432957,314707,643763,766005,1115321,874100,2841969,3012669,1196860,320879,298175,500964,1024794,4580308,378896,357013,523762,749531,1618789,1090076,2917472,382693,721766,2148725,383582,2494411,452734,1097875,501504,262346,468237
5848378,836868,2915735,3563646,199279,598156,7421627,180169,1288911,693068,2131590,1023547,2002924,690533,3062463,1554941,438486,1201760,1127996,3665114,638509,954005,1675150,4186090,2004626,6227624,4806043,863980,1400674,928768,1305049,587872,7521146,674032,1256638,229802,605644,1911506,1053978,9540124,431230,4008663,1721872,1543605,3174908,1446081,2352967,1605868,3046952,1610542
1205021,878190,1024940,692507,839636,117827,1426132,277188,432412,765060,2794746,1027836,1116275,484272,870994,636532,394683,1335859,363360,646417,195053,453042,536230,1620133,2844113,2343471,2404224,474946,251756,118680,763978,609163,2618156,569563,1415414,320498,446908,364758,1256680,6294125,258263,1285359,1923650,703351,842099,575521,1148947,385741,761840,741468
754358,386257,2063842,635253,313096,94740,1086188,85423,2880782,401166,1586915,368757,950805,993263,1658352,1839982,48485,1912889,332805,1194783,550316,596314,618450,3108544,979420,1298050,1376992,286844,339520,612870,535838,662754,3136072,723280,277737,374037,1302692,1101442,1140918,2397174,311987,3271393,1179831,409093,1977244,1038585,1607968,745720,734024,1684097
574316,674298,834513,425879,520804,527951,3486390,180057,2308941,413186,1554885,228285,593040,712273,635897,416959,629996,477417,868044,586725,190908,264644,1437564,3396433,2230305,697021,1302212,355620,419586,507124,638085,1131888,4321071,528703,261347,770187,541819,726541,1299412,1480979,444526,3430804,831254,683817,824505,396690,511029,305481,1023294,1234064
390933,414594,1582727,647362,300503,311296,4536910,104197,976741,440905,1593295,366232,903135,714385,516416,368413,230619,646640,709753,930893,170691,738349,625816,1013714,612211,3452208,3195204,380012,319499,724837,571220,337432,4025543,729550,232462,1107502,423840,1541058,493289,2704882,212451,2287304,1145673,645791,749515,461250,682171,493338,839633,591088
988520,1314245,3675436,1408315,189449,352158,4239398,249502,831879,3214637,1939185,504542,2465988,1099434,1710189,426420,562739,1297036,1081152,1422956,693438,965796,608577,3138626,2523041,5810142,2337925,1383334,1308586,978312,931023,2326538,9468621,476681,772462,620894,355821,1471685,465877,8429449,226741,4894179,1793001,1533946,3422057,1043421,3826778,1641471,1690551,635218
3375014,1158865,4282189,944495,639966,458364,3748912,331428,714712,516519,347717,325951,1718173,452806,1222526,907750,678972,596582,317395,537400,178264,968348,4442432,1014619,1250671,1343413,1807232,1081658,1474345,482990,647893,1088634,5861726,312453,609666,670920,424715,568548,1646252,1267815,1277043,1234731,2642627,1399865,3409200,395590,1507187,1097379,2947865,534622
1202741,364000,3202002,965380,319102,203011,1751795,193123,1103897,742466,1250596,679664,1874438,388868,814856,1004249,80307,562420,747313,424646,414214,1023727,575720,2057381,2282293,2923027,1960905,252445,638936,319172,469625,766256,14348407,364842,1193887,867269,689593,577428,456162,924703,1073633,2169678,722390,693275,1872147,1169364,1165456,1445957,914866,1208406
2714963,506115,1692699,353504,210712,142821,1580614,193240,1614086,613985,1122956,422171,776958,748489,596928,1636481,214754,1578113,267174,953045,144369,495735,245260,3024186,1579401,3537512,1401396,279803,405437,309553,395929,2705551,2622542,703119,493027,493927,1255973,911433,658361,2493436,665073,2119363,1352945,523643,861635,1083952,578140,505633,653414,1514089
959578,689150,1388159,1038224,146159,345418,5181528,141885,799057,1815853,2843387,445311,1648111,1163607,416315,787327,214867,526099,334373,334518,164595,222244,813390,2546777,1654090,1341821,939056,293784,112839,191004,707079,1074187,2540765,189970,767576,463679,449711,2399885,1083468,1805468,256138,2340794,808318,226055,392350,565394,1050177,689800,2152187,798168
1202832,1458921,4519120,473728,273586,83293,1230314,103128,990243,196353,994055,555159,863813,731326,779109,589539,100246,1112047,1001564,441721,224830,330168,481115,1499812,739544,2809978,2179862,375316,1355834,452374,555457,2351036,2954336,977477,412998,676042,364642,778334,2646874,8516529,356218,3382390,918705,505979,1055116,2143295,1177338,1049959,2442792,932632
1091608,858702,2519312,790519,338754,193251,1782783,252994,1164813,350910,2120039,435599,1233029,846311,584283,296232,64759,2087575,564816,380335,139220,480712,460800,946285,665951,3074248,1218820,742947,263956,248933,188397,1197446,2506567,219430,1482258,210557,411542,2306716,580386,2527970,504946,1800952,1086980,1123186,895400,534671,973518,1264121,568146,306179
1629643,467970,1379961,1073888,1191374,92545,1918445,216780,977745,652432,1843551,355125,2337894,339784,693389,577107,63237,2111446,1895948,1098165,444242,353902,568737,3212080,1106579,2619901,1345165,463324,677305,614357,845837,2504039,9014506,600942,200594,211090,677496,1005792,684873,5082015,237383,3852454,1680764,1375322,730082,370676,716141,786481,1286055,559213
717398,1760774,1239184,1461824,214353,126220,1420334,386174,2403737,1625516,1146896,574595,633384,1105567,985234,1192611,112139,866853,884950,229823,215973,452004,337411,978733,291544,1608955,1633179,673873,899754,333570,987979,816306,7309644,951289,295001,1011827,1376961,1621529,3185438,4233233,473813,1140573,1229114,1576967,2449278,2962726,911709,1188691,972235,777199
4234513,1018465,1521617,509571,972411,579492,6585166,489588,1074120,612664,1482683,1469008,1768544,671345,1086628,436036,125976,1325319,207499,913836,179542,1054000,469270,1826851,2253710,3588113,788317,633282,226687,636417,2373470,841498,5387759,685229,604735,836157,876193,987069,924095,2390083,170382,1558293,891439,1685819,642612,1186485,2659005,1094124,1436058,271532
1116711,2350517,1875251,506964,726592,120706,977818,307507,1338898,365402,1074520,380906,2025988,687467,660410,1682803,422529,2437187,608360,602783,160884,213873,1505352,1440614,761074,1949748,4508462,127449,169344,212398,505537,1111644,3575834,2044836,529769,866191,2442455,703714,4795594,5791790,915884,1211297,2625281,739766,864789,930600,2365043,428258,348566,2745383
547212,834699,4814462,2443256,2112796,172300,1418919,166518,2506874,1021145,746391,1024553,2487945,2683623,893901,406711,209788,822166,721805,1343715,327304,560080,1123332,2412927,1346581,2131061,6593041,1090096,715017,322236,522046,448532,6238931,1079925,1096010,347755,500169,685531,1348938,10501718,837497,6936328,1924688,426338,4254015,683158,2641472,495520,1623972,1438009
1562110,180389,3777668,230412,756399,154001,1953002,271399,924067,3362030,2206054,181095,2918308,518327,507695,671187,163327,1340604,636140,866648,496709,645082,448522,675432,1300918,3596192,1366162,445178,855797,1065746,1186724,1632507,2394779,366520,497822,823007,1228606,882141,1561885,2017087,669472,2211756,1194671,3055132,471491,1298483,1325846,966540,1696642,530965
1668763,209607,4967860,1189373,898227,417300,1077274,151683,557993,839991,2384960,1407143,690564,954880,961623,468412,174335,1387694,644579,1155894,134435,477939,314315,4564287,3179671,2073694,1616787,252446,353548,368316,301072,1511499,7687382,1147305,332234,701221,614621,473044,385117,2597815,279602,4858191,1256197,606818,2235571,3806707,2425173,571272,487384,930807
2955980,514906,2617554,1042245,335828,314302,6174457,182983,1874429,1494028,2521489,1289270,3595730,1394673,1432958,730067,205644,1693120,1079965,667633,465882,809767,924854,3536750,3060785,1371730,2852759,1285189,998283,517013,627572,1284076,5495505,514768,352267,534282,390354,659166,1060568,3059424,422964,2655821,860966,491537,1473936,1095094,2158016,337113,1300531,501807
691971,1389423,2190861,832423,589176,308446,2095845,378721,1984431,1922192,900910,593746,2904138,1472516,637763,2095400,576024,1008249,1188613,1273960,1029741,283222,4146808,4309874,1195305,1193469,2919736,475958,682773,414447,540616,681534,9240922,954776,906434,820780,1705601,1481295,3208877,3836590,1119140,5796168,2104691,461157,1750620,829963,589426,1024128,3379676,1980141
1559822,410742,7082645,399296,1683026,231406,864711,276190,2070523,3238534,1852724,305918,8512314,2504200,892931,2451928,642056,855671,977967,874769,537643,1850127,1943899,2179324,2593981,876012,3673768,622841,328935,342715,900589,1640497,6634565,820218,546949,276303,1503129,1233059,648387,1018066,662239,5895762,1653327,610422,2342264,1350018,3591653,555492,395150,303056
2037121,1427204,4406396,1370994,476148,428581,2793249,194918,1784950,1432282,2362609,368721,4285424,972072,1569804,1153977,277887,473034,1067190,996380,695638,878586,1059127,1058180,2250645,1999023,5281156,481592,529213,401110,552499,1192758,6524938,867996,663502,679489,355760,1232384,1680262,1924714,303774,5844460,1732766,542351,2191780,889119,2542660,754305,2049913,959433
